accession_id	length	is_complete	is_annotated	isolate_collection_date	location	region	submitter_country	release_date	update_date
PX386890.1	9425.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386889.1	9239.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386888.1	9322.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386887.1	9407.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386886.1	9248.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386885.1	9242.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386884.1	9417.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386883.1	9421.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386882.1	9254.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386881.1	9251.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386880.1	9417.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386879.1	9306.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386878.1	9156.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386877.1	9133.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386876.1	9416.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386875.1	9329.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386874.1	9426.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386873.1	9411.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386872.1	9419.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386871.1	9329.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386870.1	9390.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386869.1	9298.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386868.1	9406.0		True	2018	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386867.1	9357.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386866.1	9339.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386865.1	9417.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386864.1	9425.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386863.1	9411.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386862.1	9340.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386861.1	9284.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386860.1	9424.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386859.1	9414.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386858.1	9423.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386857.1	9248.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386856.1	9329.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386855.1	9141.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386854.1	9416.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386853.1	9204.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386852.1	9293.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386851.1	9364.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386850.1	9434.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386849.1	9255.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386848.1	9418.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386847.1	9409.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386846.1	9305.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386845.1	9297.0		True	2018	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386844.1	9412.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386843.1	9412.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386842.1	9421.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386841.1	9314.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386840.1	9391.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386839.1	9366.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386838.1	9419.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386837.1	9418.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386836.1	9210.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386835.1	9411.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386834.1	9418.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386833.1	9227.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386832.1	9414.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386831.1	9424.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386830.1	9411.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386829.1	9274.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386828.1	9416.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386827.1	9312.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386826.1	9241.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386825.1	9306.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386824.1	9331.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386823.1	9360.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386822.1	9427.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386821.1	9416.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386820.1	9418.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386819.1	9392.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386818.1	9253.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386817.1	9415.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386816.1	9303.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386815.1	9415.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386814.1	9394.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386813.1	9426.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386812.1	9541.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386811.1	9362.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386810.1	9412.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386809.1	9429.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386808.1	9423.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386807.1	9310.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386806.1	9306.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386805.1	9231.0		True	2018	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386804.1	9378.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386803.1	9290.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386802.1	9310.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386801.1	9406.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386800.1	9332.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386799.1	9418.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386798.1	9313.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386797.1	9410.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386796.1	9413.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386795.1	9298.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386794.1	9329.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386793.1	9373.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386792.1	9411.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386791.1	9419.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386790.1	9329.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386789.1	9306.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386788.1	9233.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386787.1	9370.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386786.1	9393.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386785.1	9157.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386784.1	9290.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386783.1	9414.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386782.1	9328.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386781.1	9416.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386780.1	9359.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386779.1	9408.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386778.1	9364.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386777.1	9329.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386776.1	9412.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386775.1	9306.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386774.1	9313.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386773.1	9422.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386772.1	9426.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386771.1	9418.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386770.1	9363.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386769.1	9314.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386768.1	9408.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386767.1	9312.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386766.1	9364.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386765.1	9393.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386764.1	9290.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386763.1	9416.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386762.1	9407.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386761.1	9411.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386760.1	9406.0		True	2013	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386759.1	9397.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386758.1	9228.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386757.1	9139.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386756.1	9209.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386755.1	9412.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386754.1	9290.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386753.1	9417.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386752.1	9327.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386751.1	9405.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386750.1	9417.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386749.1	9411.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386748.1	9312.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386747.1	9242.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386746.1	9329.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386745.1	9124.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386744.1	9409.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386743.1	9318.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386742.1	9422.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386741.1	9413.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386740.1	9227.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386739.1	9298.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386738.1	9405.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386737.1	9145.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386736.1	9401.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386735.1	9394.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386734.1	9431.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386733.1	9385.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386732.1	9405.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386731.1	9329.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386730.1	9415.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386729.1	9410.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386728.1	9406.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386727.1	9312.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386726.1	9406.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386725.1	9329.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386724.1	9294.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386723.1	9421.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386722.1	9417.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386721.1	9329.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386720.1	9317.0		True	2014	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386719.1	9404.0		True	2017	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386718.1	9285.0		True	2016	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX386717.1	9410.0		True	2015	United Kingdom	Europe	United Kingdom	2025-10-19T00:00:00Z	2025-10-19T00:00:00Z
PX376059.1	9238.0		True	2014	Cameroon	Africa		2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX376058.1	9241.0		True	2018	Cameroon	Africa		2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX376057.1	9238.0		True	2016	Cameroon	Africa		2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX376056.1	9238.0		True	2016	Cameroon	Africa		2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX361034.1	9233.0		True	2015	Cameroon	Africa		2025-09-24T00:00:00Z	2025-09-24T00:00:00Z
PX290144.1	9148.0		True	2025	Cameroon	Africa		2025-09-24T00:00:00Z	2025-09-24T00:00:00Z
PX216757.1	9338.0		True	2021	India	Asia	India	2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX216756.1	9363.0		True	2021	India	Asia	India	2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX216755.1	9380.0		True	2022	India	Asia	India	2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PX216754.1	9386.0		True	2021	India	Asia	India	2025-10-05T00:00:00Z	2025-10-05T00:00:00Z
PV879563.1	9520.0		True	2018	China: Yunnan, Ruili	Asia	China	2025-07-12T00:00:00Z	2025-07-12T00:00:00Z
PV879562.1	9374.0		True	2018	China: Yunnan, Ruili	Asia	China	2025-07-12T00:00:00Z	2025-07-12T00:00:00Z
PV879561.1	9316.0		True	2018	China: Yunnan, Ruili	Asia	China	2025-07-12T00:00:00Z	2025-07-12T00:00:00Z
PV879560.1	9354.0		True	2018	China: Yunnan, Ruili	Asia	China	2025-07-12T00:00:00Z	2025-07-12T00:00:00Z
PV555119.1	9452.0		True	2019-09-01	China	Asia	China	2025-04-29T00:00:00Z	2025-04-29T00:00:00Z
PV289221.1	8649.0		True	2007-11-22	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289220.1	8649.0		True	2014-12-09	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289219.1	8649.0		True	2017-03-28	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289218.1	8649.0		True	2014-09-04	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289217.1	8649.0		True	2016-08-29	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289216.1	8649.0		True	2008-03-12	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289215.1	8649.0		True	2015-05-05	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289214.1	8649.0		True	2015-07-30	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289213.1	8649.0		True	2015-02-20	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289212.1	8649.0		True	2006-07-05	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289211.1	8649.0		True	2019-01-23	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289210.1	8649.0		True	2006-12-06	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289209.1	8649.0		True	2018-06-26	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289208.1	8649.0		True	2017-07-20	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289207.1	8649.0		True	2006-09-04	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289206.1	8649.0		True	2018-06-28	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289205.1	8649.0		True	2006-07-19	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289204.1	8649.0		True	2007-01-04	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289203.1	8649.0		True	2006-11-01	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
PV289202.1	8649.0		True	2006-07-28	Australia	Oceania	Australia	2025-04-15T00:00:00Z	2025-04-15T00:00:00Z
